dt,Alface Americana - Roça,Alface Crespa - Roça,Alface Lisa - Roça,Alface Americana - Atacado,Alface Crespa - Atacado,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)_mean","PRECIPITAÇÃO TOTAL, HORÁRIO (mm)_max","PRECIPITAÇÃO TOTAL, HORÁRIO (mm)_sum","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)_mean","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)_max","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)_sum",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB)_mean,PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB)_max,PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB)_sum,PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB)_mean,PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB)_max,PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB)_sum,RADIACAO GLOBAL (Kj/m²)_mean,RADIACAO GLOBAL (Kj/m²)_max,RADIACAO GLOBAL (Kj/m²)_sum,"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)_mean","TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)_max","TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)_sum",TEMPERATURA DO PONTO DE ORVALHO (°C)_mean,TEMPERATURA DO PONTO DE ORVALHO (°C)_max,TEMPERATURA DO PONTO DE ORVALHO (°C)_sum,TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C)_mean,TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C)_max,TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C)_sum,TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C)_mean,TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C)_max,TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C)_sum,TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C)_mean,TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C)_max,TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C)_sum,TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C)_mean,TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C)_max,TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C)_sum,UMIDADE REL. MAX. NA HORA ANT. (AUT) (%)_mean,UMIDADE REL. MAX. NA HORA ANT. (AUT) (%)_max,UMIDADE REL. MAX. NA HORA ANT. (AUT) (%)_sum,UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)_mean,UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)_max,UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)_sum,"UMIDADE RELATIVA DO AR, HORARIA (%)_mean","UMIDADE RELATIVA DO AR, HORARIA (%)_max","UMIDADE RELATIVA DO AR, HORARIA (%)_sum","VENTO, DIREÇÃO HORARIA (gr) (° (gr))_mean","VENTO, DIREÇÃO HORARIA (gr) (° (gr))_max","VENTO, DIREÇÃO HORARIA (gr) (° (gr))_sum","VENTO, RAJADA MAXIMA (m/s)_mean","VENTO, RAJADA MAXIMA (m/s)_max","VENTO, RAJADA MAXIMA (m/s)_sum","VENTO, VELOCIDADE HORARIA (m/s)_mean","VENTO, VELOCIDADE HORARIA (m/s)_max","VENTO, VELOCIDADE HORARIA (m/s)_sum",Alface Crespa - Roça_-1,Alface Crespa - Roça_-2,Alface Crespa - Roça_-3,Alface Crespa - Roça_-4,Alface Crespa - Roça_-5,Alface Crespa - Roça_-6,Alface Crespa - Roça_-7,Alface Crespa - Roça_-8,Alface Crespa - Roça_-9,Alface Crespa - Roça_-10,Alface Crespa - Roça_-11,Alface Crespa - Roça_-12,Alface Crespa - Roça_+49,Alface Crespa - Roça_+50,Alface Crespa - Roça_+51,Alface Crespa - Roça_+52,Alface Crespa - Roça_+53
2018-11-11 00:00:00+00:00,0.7916666666666666,0.3611111111111111,0.3611111111111111,,,0.9035714285714287,19.4,151.8,907.610119047619,911.5,152478.5,907.8208333333333,911.6,152513.9,907.399107142857,911.3,152443.05,468.7144345238095,2793.3,78744.025,17.322619047619046,23.2,2910.2,13.821949404761906,17.59375,2322.0875,17.798214285714284,24.5,2990.1,16.894345238095237,22.1,2838.25,14.42162293488824,18.161224489795917,2422.8326530612244,13.003213070942664,16.318367346938775,2184.5397959183674,79.37062682215743,96.0,13334.265306122448,71.46404275996113,83.0,12005.959183673469,76.43303571428571,91.0,12840.75,182.47619047619048,346.0,30656.0,3.177380952380952,7.8,533.8,0.5571428571428572,1.9,93.6,0.37763888888888886,0.36874999999999997,0.34694444444444444,0.33305555555555555,0.31805555555555554,0.30180555555555555,0.303287037037037,0.3322222222222222,0.3819444444444444,0.43166666666666664,0.46587962962962964,0.5142361111111111,0.3405555555555555,0.3194444444444444,0.2294444444444444,0.1888888888888888,0.20222222222222214
2018-11-18 00:00:00+00:00,0.9166666666666666,0.3611111111111111,0.3611111111111111,,,0.24047619047619045,10.6,40.4,906.4059523809525,910.6,152276.2,906.6380952380953,910.7,152315.2,906.1744047619047,910.4,152237.3,711.7036931818182,3870.8,119566.22045454546,20.47797619047619,28.0,3440.3,14.70892857142857,18.3,2471.1,20.994642857142857,28.5,3527.1,19.98452380952381,27.3,3357.4,15.181547619047619,19.1,2550.5,14.242261904761904,17.7,2392.7,73.30357142857143,89.0,12315.0,68.86904761904762,89.0,11570.0,71.0952380952381,89.0,11944.0,195.33333333333334,360.0,32816.0,3.6803571428571424,11.6,618.3,0.8464285714285713,3.1,142.2,0.36874999999999997,0.34694444444444444,0.33305555555555555,0.31805555555555554,0.30180555555555555,0.303287037037037,0.3322222222222222,0.3819444444444444,0.43166666666666664,0.46587962962962964,0.5142361111111111,0.5767361111111111,0.4627777777777778,0.3405555555555555,0.3194444444444444,0.2294444444444444,0.1888888888888888
2018-11-25 00:00:00+00:00,0.875,0.3288888888888889,0.3288888888888889,,,0.5416666666666666,12.8,91.0,907.1636904761905,910.7,152403.5,907.4160714285714,910.9,152445.9,906.9107142857143,910.7,152361.0,450.504908008658,3522.7,75684.82454545454,18.729761904761904,23.9,3146.6,12.463095238095239,16.9,2093.8,19.163690476190474,24.9,3219.5,18.342261904761905,23.5,3081.5,12.859523809523811,17.2,2160.4,12.049404761904762,16.7,2024.3,70.48214285714286,89.0,11841.0,66.29761904761905,89.0,11138.0,68.51785714285714,89.0,11511.0,220.89285714285714,330.0,37110.0,5.944047619047619,12.0,998.6,1.6505952380952382,3.7,277.3,0.34694444444444444,0.33305555555555555,0.31805555555555554,0.30180555555555555,0.303287037037037,0.3322222222222222,0.3819444444444444,0.43166666666666664,0.46587962962962964,0.5142361111111111,0.5767361111111111,0.6711805555555557,0.4499999999999999,0.4627777777777778,0.3405555555555555,0.3194444444444444,0.2294444444444444
2018-12-02 00:00:00+00:00,0.8058333333333333,0.3366666666666666,0.3516666666666667,,,0.4309523809523809,16.4,72.39999999999999,905.0726190476191,910.4,152052.2,905.320238095238,910.5,152093.8,904.8708333333333,910.3,152018.3,602.5656547619047,3995.8,101231.03,18.823214285714286,25.7,3162.3,15.299404761904762,18.3,2570.3,19.373214285714283,26.9,3254.7,18.343452380952378,24.7,3081.7,15.820238095238096,18.4,2657.8,14.857142857142858,17.7,2496.0,82.91071428571429,90.0,13929.0,78.73809523809524,90.0,13228.0,80.92857142857143,90.0,13596.0,173.36904761904762,357.0,29126.0,2.568452380952381,9.1,431.5,0.37023809523809526,2.6,62.2,0.33305555555555555,0.31805555555555554,0.30180555555555555,0.303287037037037,0.3322222222222222,0.3819444444444444,0.43166666666666664,0.46587962962962964,0.5142361111111111,0.5767361111111111,0.6711805555555557,0.7642361111111111,0.3727777777777777,0.4499999999999999,0.4627777777777778,0.3405555555555555,0.3194444444444444
2018-12-09 00:00:00+00:00,0.9166666666666666,0.3055555555555556,0.3055555555555556,,,0.7619047619047619,13.4,128.0,905.522619047619,913.0,152127.8,905.7285714285714,913.0,152162.4,905.2559523809524,912.6,152083.0,641.4375541125542,4413.9,107761.5090909091,17.04642857142857,27.6,2863.8,14.00297619047619,17.9,2352.5,17.57202380952381,27.7,2952.1,16.5375,25.0,2778.3,14.529166666666667,18.3,2440.9,13.589285714285714,17.4,2283.0,85.16071428571429,92.0,14307.0,81.42261904761905,92.0,13679.0,83.25,92.0,13986.0,146.53571428571428,358.0,24618.0,3.1922619047619043,7.2,536.3,0.6648809523809524,2.8,111.7,0.31805555555555554,0.30180555555555555,0.303287037037037,0.3322222222222222,0.3819444444444444,0.43166666666666664,0.46587962962962964,0.5142361111111111,0.5767361111111111,0.6711805555555557,0.7642361111111111,0.8402777777777778,0.4072222222222222,0.3727777777777777,0.4499999999999999,0.4627777777777778,0.3405555555555555
2018-12-16 00:00:00+00:00,0.8608333333333333,0.3011111111111111,0.3055555555555556,,,0.047619047619047616,7.4,8.0,910.1077380952381,913.8,152898.1,910.3148809523809,914.0,152932.9,909.922619047619,913.7,152867.0,936.9671266233765,3981.3,157410.47727272726,21.054761904761904,28.9,3537.2,15.789285714285715,21.9,2652.6,21.758333333333333,30.4,3655.4,20.377380952380953,28.1,3423.4,16.531547619047622,22.6,2777.3,15.074404761904763,21.5,2532.5,77.85714285714286,100.0,13080.0,70.20833333333333,99.0,11795.0,74.06547619047619,99.0,12443.0,193.82142857142858,318.0,32562.0,2.7142857142857144,7.9,456.0,0.5875,2.3,98.7,0.30180555555555555,0.303287037037037,0.3322222222222222,0.3819444444444444,0.43166666666666664,0.46587962962962964,0.5142361111111111,0.5767361111111111,0.6711805555555557,0.7642361111111111,0.8402777777777778,0.8993055555555556,0.4072222222222222,0.4072222222222222,0.3727777777777777,0.4499999999999999,0.4627777777777778
2018-12-23 00:00:00+00:00,0.5625,0.2638888888888889,0.2638888888888889,,,0.6392857142857142,65.6,107.39999999999999,906.2339285714285,910.1,152247.3,906.522619047619,910.3,152295.8,906.0017857142857,910.0,152208.3,867.525974025974,3951.0,145744.36363636365,22.15,29.8,3721.2,18.90297619047619,22.6,3175.7,22.866666666666667,30.6,3841.6,21.488095238095237,28.9,3610.0,19.508333333333333,23.5,3277.4,18.29047619047619,21.9,3072.8,86.52380952380952,100.0,14536.0,80.5,100.0,13524.0,83.69642857142857,100.0,14061.0,175.1547619047619,360.0,29426.0,2.5029761904761907,12.2,420.5,0.3886904761904762,2.2,65.3,0.303287037037037,0.3322222222222222,0.3819444444444444,0.43166666666666664,0.46587962962962964,0.5142361111111111,0.5767361111111111,0.6711805555555557,0.7642361111111111,0.8402777777777778,0.8993055555555556,0.94375,0.4416666666666666,0.4072222222222222,0.4072222222222222,0.3727777777777777,0.4499999999999999
2018-12-30 00:00:00+00:00,0.6666666666666666,0.3425925925925926,0.3425925925925926,,,0.9380952380952381,35.0,157.6,904.5767857142857,907.4,151968.9,904.8011904761905,907.5,152006.6,904.3565476190475,907.2,151931.9,520.4419372294373,3572.6,87434.24545454545,18.949404761904763,25.3,3183.5,18.34285714285714,21.6,3081.6,19.376190476190477,25.5,3255.2,18.523214285714285,23.9,3111.9,18.75595238095238,22.5,3151.0,17.948809523809523,20.9,3015.4,97.94642857142857,100.0,16455.0,95.10119047619048,100.0,15977.0,96.625,100.0,16233.0,161.16666666666666,357.0,27076.0,1.4910714285714286,6.0,250.5,0.10476190476190476,1.7,17.6,0.3322222222222222,0.3819444444444444,0.43166666666666664,0.46587962962962964,0.5142361111111111,0.5767361111111111,0.6711805555555557,0.7642361111111111,0.8402777777777778,0.8993055555555556,0.94375,0.9738888888888888,0.4872222222222222,0.4416666666666666,0.4072222222222222,0.4072222222222222,0.3727777777777777
2019-01-06 00:00:00+00:00,0.7708333333333334,0.4212962962962963,0.4212962962962963,,,0.925,28.0,155.4,906.2363095238096,909.4,152247.7,906.4875,909.5,152289.9,905.9839285714285,909.2,152205.3,891.2324945887445,3876.2,149727.05909090908,21.747619047619047,29.3,3653.6,19.25595238095238,24.1,3235.0,22.46547619047619,30.1,3774.2,21.11547619047619,28.6,3547.4,19.941071428571426,24.1,3350.1,18.64702380952381,22.5,3132.7,90.68452380952381,100.0,15235.0,83.98809523809524,100.0,14110.0,87.5297619047619,100.0,14705.0,222.05357142857142,343.0,37305.0,3.501785714285714,16.1,588.3,0.5214285714285714,4.6,87.6,0.3819444444444444,0.43166666666666664,0.46587962962962964,0.5142361111111111,0.5767361111111111,0.6711805555555557,0.7642361111111111,0.8402777777777778,0.8993055555555556,0.94375,0.9738888888888888,0.9316666666666666,0.4305555555555556,0.4872222222222222,0.4416666666666666,0.4072222222222222,0.4072222222222222
2019-01-13 00:00:00+00:00,0.875,0.5,0.5,,,0.0071428571428571435,0.4,1.2000000000000002,907.9380952380952,909.5,152533.6,908.1160714285714,909.6,152563.5,907.7458333333333,909.4,152501.3,1026.1905844155845,4120.3,172400.0181818182,22.30297619047619,30.0,3746.9,17.513095238095236,21.0,2942.2,23.149404761904762,30.4,3889.1,21.592261904761905,29.0,3627.5,18.294642857142858,22.2,3073.5,16.754761904761907,20.8,2814.8,80.43452380952381,99.0,13513.0,71.98809523809524,99.0,12094.0,76.39880952380952,99.0,12835.0,199.35714285714286,343.0,33492.0,2.7988095238095236,9.5,470.2,0.5047619047619047,2.7,84.8,0.43166666666666664,0.46587962962962964,0.5142361111111111,0.5767361111111111,0.6711805555555557,0.7642361111111111,0.8402777777777778,0.8993055555555556,0.94375,0.9738888888888888,0.9316666666666666,0.8638888888888888,0.3572222222222222,0.4305555555555556,0.4872222222222222,0.4416666666666666,0.4072222222222222
2019-01-20 00:00:00+00:00,1.0,0.4627777777777778,0.5277777777777778,,,0.15595238095238095,7.6,26.2,907.4273809523809,910.2,152447.8,907.6732142857143,910.3,152489.1,907.1886904761906,910.0,152407.7,895.5114718614719,3947.7,150445.92727272728,22.723809523809525,29.8,3817.6,19.176190476190477,22.0,3221.6,23.41488095238095,30.9,3933.7,22.04642857142857,28.7,3703.8,19.829761904761906,22.4,3331.4,18.54642857142857,21.3,3115.8,85.77380952380952,100.0,14410.0,79.00595238095238,100.0,13273.0,82.4047619047619,100.0,13844.0,202.79761904761904,358.0,34070.0,2.5125,7.7,422.1,0.34285714285714286,2.6,57.6,0.46587962962962964,0.5142361111111111,0.5767361111111111,0.6711805555555557,0.7642361111111111,0.8402777777777778,0.8993055555555556,0.94375,0.9738888888888888,0.9316666666666666,0.8638888888888888,0.7534722222222222,0.3266666666666666,0.3572222222222222,0.4305555555555556,0.4872222222222222,0.4416666666666666
2019-01-27 00:00:00+00:00,0.9583333333333334,0.4794444444444445,0.5211111111111112,,,0.28095238095238095,33.0,47.2,908.2910714285714,910.8,152592.9,908.5178571428571,910.9,152631.0,908.0482142857143,910.6,152552.1,880.3095779220779,4011.7,147892.0090909091,21.95595238095238,29.0,3688.6,18.685119047619047,22.7,3139.1,22.68095238095238,30.1,3810.4,21.342261904761905,28.2,3585.5,19.399404761904762,23.7,3259.1,18.103571428571428,21.7,3041.4,86.44047619047619,100.0,14522.0,80.2202380952381,100.0,13477.0,83.44642857142857,100.0,14019.0,200.94642857142858,356.0,33759.0,2.5452380952380955,8.4,427.6,0.3261904761904762,1.9,54.8,0.5142361111111111,0.5767361111111111,0.6711805555555557,0.7642361111111111,0.8402777777777778,0.8993055555555556,0.94375,0.9738888888888888,0.9316666666666666,0.8638888888888888,0.7534722222222222,0.6480555555555555,0.4305555555555556,0.3266666666666666,0.3572222222222222,0.4305555555555556,0.4872222222222222
2019-02-03 00:00:00+00:00,0.9791666666666667,0.6147222222222223,0.6355555555555557,,,0.027380952380952377,3.6,4.6,908.0160714285715,911.9,152546.7,908.2089285714286,912.0,152579.1,907.8446428571428,911.8,152517.9,937.8797619047618,4045.8,157563.8,23.014285714285716,30.4,3866.4,18.52857142857143,22.8,3112.8,23.79583333333333,30.8,3997.7,22.29702380952381,28.9,3745.9,19.264880952380953,22.8,3236.5,17.824404761904763,21.4,2994.5,80.92261904761905,97.0,13595.0,73.56547619047619,97.0,12359.0,77.38690476190476,97.0,13001.0,192.36904761904762,356.0,32318.0,1.9708333333333334,6.4,331.1,0.3273809523809524,2.0,55.0,0.5767361111111111,0.6711805555555557,0.7642361111111111,0.8402777777777778,0.8993055555555556,0.94375,0.9738888888888888,0.9316666666666666,0.8638888888888888,0.7534722222222222,0.6480555555555555,0.6106944444444444,0.5161111111111111,0.4305555555555556,0.3266666666666666,0.3572222222222222,0.4305555555555556
2019-02-10 00:00:00+00:00,1.0,0.75,0.75,,,0.5666666666666667,11.2,95.2,905.8178571428571,908.7,152177.4,906.0470238095238,908.8,152215.9,905.597619047619,908.5,152140.4,555.144237012987,3907.9,93264.23181818181,19.40297619047619,28.3,3259.7,17.63095238095238,20.4,2962.0,19.922619047619047,29.0,3347.0,18.910119047619048,27.1,3176.9,18.113095238095237,21.4,3043.0,17.208333333333332,19.8,2891.0,92.21428571428571,98.0,15492.0,88.17261904761905,98.0,14813.0,90.26190476190476,98.0,15164.0,186.875,359.0,31395.0,2.7547619047619047,7.6,462.8,0.3333333333333333,2.4,56.0,0.6711805555555557,0.7642361111111111,0.8402777777777778,0.8993055555555556,0.94375,0.9738888888888888,0.9316666666666666,0.8638888888888888,0.7534722222222222,0.6480555555555555,0.6106944444444444,0.5569444444444445,0.4905555555555556,0.5161111111111111,0.4305555555555556,0.3266666666666666,0.3572222222222222
2019-02-17 00:00:00+00:00,1.25,0.8405555555555556,0.8405555555555556,,,1.0654761904761905,25.2,179.0,905.3369047619047,909.2,152096.6,905.5714285714286,909.3,152136.0,905.0988095238096,909.1,152056.6,466.08507395382395,3436.2,78302.29242424242,20.507738095238096,29.2,3445.3,17.911309523809525,21.3,3009.1,21.047619047619047,30.4,3536.0,20.054166666666667,27.9,3369.1,18.317857142857143,22.1,3077.4,17.50952380952381,20.4,2941.6,88.28571428571429,98.0,14832.0,83.36309523809524,98.0,14005.0,86.11309523809524,98.0,14467.0,198.48214285714286,337.0,33345.0,3.957738095238095,9.6,664.9,0.7964285714285715,3.0,133.8,0.7642361111111111,0.8402777777777778,0.8993055555555556,0.94375,0.9738888888888888,0.9316666666666666,0.8638888888888888,0.7534722222222222,0.6480555555555555,0.6106944444444444,0.5569444444444445,0.4920833333333333,0.4072222222222222,0.4905555555555556,0.5161111111111111,0.4305555555555556,0.3266666666666666
2019-02-24 00:00:00+00:00,1.25,0.8516666666666667,0.8516666666666667,,,0.4095238095238095,25.4,68.8,906.0380952380953,910.2,152214.4,906.3041666666667,910.3,152259.1,905.7767857142857,909.5,152170.5,801.2903048340548,3765.1,134616.7712121212,22.082738095238096,30.9,3709.9,19.41845238095238,22.1,3262.3,22.751785714285717,32.3,3822.3,21.505357142857143,30.5,3612.9,20.07797619047619,23.1,3373.1,18.86845238095238,21.5,3169.9,89.32738095238095,99.0,15007.0,83.0,99.0,13944.0,86.28571428571429,99.0,14496.0,202.73809523809524,354.0,34060.0,2.8892857142857142,9.1,485.4,0.5178571428571429,2.3,87.0,0.8402777777777778,0.8993055555555556,0.94375,0.9738888888888888,0.9316666666666666,0.8638888888888888,0.7534722222222222,0.6480555555555555,0.6106944444444444,0.5569444444444445,0.4920833333333333,0.43375,0.4277777777777778,0.4072222222222222,0.4905555555555556,0.5161111111111111,0.4305555555555556
2019-03-03 00:00:00+00:00,1.4583333333333335,0.9188888888888889,0.9188888888888889,,,0.3976190476190476,12.8,66.8,906.0136904761904,909.2,152210.3,906.2803571428572,909.2,152255.1,905.7321428571429,908.8,152163.0,627.2888122294372,3672.0,105384.52045454545,21.875,31.7,3675.0,18.666071428571428,23.3,3135.9,22.53333333333333,32.0,3785.6,21.23392857142857,30.0,3567.3,19.257738095238096,23.4,3235.3,18.057738095238093,21.9,3033.7,86.73214285714286,99.0,14571.0,79.75595238095238,99.0,13399.0,83.38095238095238,99.0,14008.0,225.85714285714286,359.0,37944.0,3.8904761904761904,15.9,653.6,0.6785714285714286,3.5,114.0,0.8993055555555556,0.94375,0.9738888888888888,0.9316666666666666,0.8638888888888888,0.7534722222222222,0.6480555555555555,0.6106944444444444,0.5569444444444445,0.4920833333333333,0.43375,0.35527777777777775,0.4811111111111111,0.4277777777777778,0.4072222222222222,0.4905555555555556,0.5161111111111111
2019-03-10 00:00:00+00:00,1.6666666666666667,0.9861111111111112,0.9861111111111112,,,0.5345238095238095,53.8,89.8,908.5999999999999,911.3,152644.8,908.827380952381,911.5,152683.0,908.3916666666667,911.3,152609.8,745.723363095238,3729.0,125281.525,21.702380952380953,29.0,3646.0,18.561904761904763,22.7,3118.4,22.34702380952381,29.5,3754.3,21.057142857142857,27.7,3537.6,19.174404761904764,23.5,3221.3,18.01904761904762,21.9,3027.2,86.42857142857143,99.0,14520.0,80.6547619047619,99.0,13550.0,83.52380952380952,99.0,14032.0,205.29166666666666,357.0,34489.0,3.044047619047619,6.6,511.4,0.5452380952380952,2.4,91.6,0.94375,0.9738888888888888,0.9316666666666666,0.8638888888888888,0.7534722222222222,0.6480555555555555,0.6106944444444444,0.5569444444444445,0.4920833333333333,0.43375,0.35527777777777775,0.3084722222222222,0.5344444444444444,0.4811111111111111,0.4277777777777778,0.4072222222222222,0.4905555555555556
2019-03-17 00:00:00+00:00,1.3891666666666669,1.018333333333333,1.018333333333333,,,0.9214285714285715,53.8,154.8,906.397619047619,908.6,152274.8,906.6333333333333,908.9,152314.4,906.1553571428572,908.6,152234.1,549.6924107142856,3348.0,92348.325,20.916071428571428,29.2,3513.9,19.622619047619047,22.6,3296.6,21.478571428571428,29.2,3608.4,20.407738095238095,28.1,3428.5,20.154761904761905,23.4,3386.0,19.19702380952381,21.4,3225.1,95.0297619047619,100.0,15965.0,90.79166666666667,100.0,15253.0,93.00595238095238,100.0,15625.0,198.45238095238096,355.0,33340.0,1.5166666666666668,7.5,254.8,0.13988095238095238,2.0,23.5,0.9738888888888888,0.9316666666666666,0.8638888888888888,0.7534722222222222,0.6480555555555555,0.6106944444444444,0.5569444444444445,0.4920833333333333,0.43375,0.35527777777777775,0.3084722222222222,0.35416666666666663,0.6183333333333334,0.5344444444444444,0.4811111111111111,0.4277777777777778,0.4072222222222222
2019-03-24 00:00:00+00:00,1.3208333333333333,0.9722222222222222,0.9722222222222222,,,1.0226190476190475,40.4,171.79999999999998,905.5654761904761,910.0,152135.0,905.7708333333334,910.1,152169.5,905.3470238095238,909.9,152098.3,446.7145718864469,3399.3,75048.04807692308,19.307142857142857,27.6,3243.6,18.475595238095238,22.7,3103.9,19.77916666666667,28.7,3322.9,18.91904761904762,26.0,3178.4,18.902380952380952,23.6,3175.6,18.07916666666667,22.5,3037.3,96.80952380952381,100.0,16264.0,93.44047619047619,100.0,15698.0,95.36904761904762,100.0,16022.0,155.63095238095238,360.0,26146.0,1.8553571428571427,6.6,311.7,0.08333333333333333,1.7,14.0,0.9316666666666666,0.8638888888888888,0.7534722222222222,0.6480555555555555,0.6106944444444444,0.5569444444444445,0.4920833333333333,0.43375,0.35527777777777775,0.3084722222222222,0.35416666666666663,0.40861111111111115,0.5522222222222222,0.6183333333333334,0.5344444444444444,0.4811111111111111,0.4277777777777778
2019-03-31 00:00:00+00:00,0.9166666666666666,0.75,0.75,,,0.8023809523809524,18.2,134.8,909.5863095238095,913.5,152810.5,909.7797619047619,913.6,152843.0,909.3904761904762,913.2,152777.6,694.4044871794872,3482.3,116659.95384615385,18.16785714285714,25.7,3052.2,16.444642857142856,20.8,2762.7,18.741071428571427,26.9,3148.5,17.601785714285715,24.8,2957.1,17.107142857142858,21.6,2874.0,15.824404761904763,20.3,2658.5,93.5297619047619,100.0,15713.0,88.0952380952381,100.0,14800.0,90.86904761904762,100.0,15266.0,163.17857142857142,327.0,27414.0,1.3363095238095237,7.1,224.5,0.11607142857142858,2.1,19.5,0.8638888888888888,0.7534722222222222,0.6480555555555555,0.6106944444444444,0.5569444444444445,0.4920833333333333,0.43375,0.35527777777777775,0.3084722222222222,0.35416666666666663,0.40861111111111115,0.4811111111111111,0.6611111111111111,0.5522222222222222,0.6183333333333334,0.5344444444444444,0.4811111111111111
2019-04-07 00:00:00+00:00,1.0,0.715,0.7083333333333334,,,0.0976190476190476,12.0,16.4,906.2476190476191,909.1,152249.6,906.4589285714286,909.2,152285.1,906.0511904761905,909.0,152216.6,709.5969322344323,3439.0,119212.28461538462,19.91904761904762,28.4,3346.4,18.34107142857143,23.3,3081.3,20.525,28.9,3448.2,19.291071428571428,27.5,3240.9,18.888690476190476,23.7,3173.3,17.782738095238095,21.9,2987.5,93.78571428571429,100.0,15756.0,89.14285714285714,100.0,14976.0,91.58333333333333,100.0,15386.0,199.94642857142858,356.0,33591.0,1.6708333333333332,6.7,280.7,0.20773809523809522,2.1,34.9,0.7534722222222222,0.6480555555555555,0.6106944444444444,0.5569444444444445,0.4920833333333333,0.43375,0.35527777777777775,0.3084722222222222,0.35416666666666663,0.40861111111111115,0.4811111111111111,0.5252777777777778,0.6155555555555555,0.6611111111111111,0.5522222222222222,0.6183333333333334,0.5344444444444444
2019-04-14 00:00:00+00:00,0.9166666666666666,0.5766666666666667,0.5555555555555556,,,0.5428571428571429,9.0,91.2,907.077380952381,909.3,152389.0,907.2666666666667,909.3,152420.8,906.8833333333333,909.1,152356.4,544.4639194139194,3229.9,91469.93846153846,19.24047619047619,27.0,3232.4,18.02797619047619,20.3,3028.7,19.742857142857144,28.0,3316.8,18.785714285714285,26.5,3156.0,18.503571428571426,21.2,3108.6,17.633928571428573,20.0,2962.5,95.04761904761905,100.0,15968.0,91.63690476190476,100.0,15395.0,93.35714285714286,100.0,15684.0,178.27380952380952,358.0,29950.0,2.2464285714285714,15.6,377.4,0.3392857142857143,2.4,57.0,0.6480555555555555,0.6106944444444444,0.5569444444444445,0.4920833333333333,0.43375,0.35527777777777775,0.3084722222222222,0.35416666666666663,0.40861111111111115,0.4811111111111111,0.5252777777777778,0.5122222222222222,0.5555555555555556,0.6155555555555555,0.6611111111111111,0.5522222222222222,0.6183333333333334
2019-04-21 00:00:00+00:00,0.8333333333333334,0.5505555555555556,0.5555555555555556,,,0.15833333333333333,13.6,26.599999999999998,906.1624999999999,910.2,152235.3,906.3815476190476,910.3,152272.1,905.9511904761904,910.1,152199.8,659.6624771062271,3194.4,110823.29615384615,18.92797619047619,26.4,3179.9,17.176190476190477,20.3,2885.6,19.46785714285714,26.8,3270.6,18.442857142857143,25.3,3098.4,17.718452380952378,21.6,2976.7,16.725,19.7,2809.8,92.94642857142857,100.0,15615.0,87.98214285714286,100.0,14781.0,90.49404761904762,100.0,15203.0,188.24404761904762,353.0,31625.0,2.2107142857142854,8.9,371.4,0.4267857142857143,2.6,71.7,0.6106944444444444,0.5569444444444445,0.4920833333333333,0.43375,0.35527777777777775,0.3084722222222222,0.35416666666666663,0.40861111111111115,0.4811111111111111,0.5252777777777778,0.5122222222222222,0.5020833333333333,0.4777777777777777,0.5555555555555556,0.6155555555555555,0.6611111111111111,0.5522222222222222
