dt,Alface Americana - Roça,Alface Crespa - Roça,Alface Lisa - Roça,Alface Americana - Atacado,Alface Crespa - Atacado
2022-10-21 00:00:00+00:00,0.8333333333333334,0.42583333333333334,0.42583333333333334,,
2022-10-28 00:00:00+00:00,0.8333333333333334,0.38875,0.38875,,
2022-11-04 00:00:00+00:00,1.0,0.44458333333333333,0.44458333333333333,,
2022-11-10 00:00:00+00:00,1.125,0.4166666666666667,0.4166666666666667,,
2022-11-11 00:00:00+00:00,,0.5,0.5,,
2022-11-18 00:00:00+00:00,0.7916666666666666,0.38875,0.38875,,
2022-11-25 00:00:00+00:00,0.75,0.375,0.375,,
2022-12-01 00:00:00+00:00,0.6041666666666666,0.34041666666666665,0.34041666666666665,,
2022-12-09 00:00:00+00:00,0.625,0.34708333333333335,0.34708333333333335,,
2022-12-16 00:00:00+00:00,0.8333333333333334,0.5070833333333333,0.5070833333333333,,
2022-12-22 00:00:00+00:00,0.875,0.5208333333333334,0.5208333333333334,,
2022-12-30 00:00:00+00:00,0.9166666666666666,0.5345833333333333,0.5345833333333333,,
2023-01-06 00:00:00+00:00,0.875,0.5208333333333334,0.5208333333333334,,
2023-01-13 00:00:00+00:00,1.0,0.7291666666666666,0.7291666666666666,,
2023-01-19 00:00:00+00:00,1.125,1.0,1.0,,
2023-01-27 00:00:00+00:00,2.25,1.125,1.0625,,
2023-02-03 00:00:00+00:00,2.4166666666666665,1.1666666666666667,1.1666666666666667,,
2023-02-10 00:00:00+00:00,2.2916666666666665,1.125,1.125,,
2023-02-16 00:00:00+00:00,1.3,0.96125,0.96125,,
2023-02-24 00:00:00+00:00,0.8316666666666667,0.8612500000000001,0.8612500000000001,,
2023-03-03 00:00:00+00:00,0.7916666666666666,0.6945833333333334,0.6945833333333334,,
2023-03-10 00:00:00+00:00,0.85,0.7083333333333334,0.7083333333333334,,
2023-03-17 00:00:00+00:00,0.75,0.5750000000000001,0.5750000000000001,,
2023-03-24 00:00:00+00:00,1.0416666666666667,0.6154166666666666,0.6145833333333334,,
2023-03-31 00:00:00+00:00,1.0416666666666667,0.79625,0.79625,,
2023-04-06 00:00:00+00:00,1.0416666666666667,0.7916666666666666,0.7916666666666666,,
2023-04-14 00:00:00+00:00,1.4166666666666667,0.8779166666666667,0.8779166666666667,,
2023-04-19 00:00:00+00:00,1.8333333333333333,1.0,1.0,,
2023-04-20 00:00:00+00:00,1.0,0.8887499999999999,0.8887499999999999,,
2023-04-28 00:00:00+00:00,1.4333333333333333,1.0333333333333334,1.0333333333333334,,
2023-05-05 00:00:00+00:00,1.4166666666666667,1.0,1.0,,
2023-05-12 00:00:00+00:00,1.5,1.1666666666666667,1.1666666666666667,,
2023-05-18 00:00:00+00:00,1.5,1.25,1.25,,
2023-05-26 00:00:00+00:00,1.5558333333333334,1.3054166666666667,1.3054166666666667,,
2023-06-02 00:00:00+00:00,1.5,1.23625,1.23625,,
2023-06-07 00:00:00+00:00,1.25,1.2291666666666667,1.2291666666666667,,
2023-06-16 00:00:00+00:00,1.2775,1.2291666666666667,1.2291666666666667,,
2023-06-23 00:00:00+00:00,1.2775,1.1529166666666668,1.1529166666666668,,
2023-06-30 00:00:00+00:00,1.1666666666666667,1.0833333333333333,1.0833333333333333,,
2023-07-05 00:00:00+00:00,0.9058333333333333,0.7666666666666666,0.9054166666666666,,
2023-07-14 00:00:00+00:00,0.9625,0.8166666666666668,,,
2023-07-20 00:00:00+00:00,0.9625,0.8166666666666668,0.8166666666666668,,
2023-07-28 00:00:00+00:00,0.8166666666666668,0.775,0.8166666666666668,,
2023-08-04 00:00:00+00:00,0.7666666666666666,0.75,0.75,,
2023-08-11 00:00:00+00:00,0.9,0.7916666666666666,0.7916666666666666,,
2023-08-17 00:00:00+00:00,0.7775,0.4375,0.4375,,
2023-08-25 00:00:00+00:00,0.75,0.4083333333333334,0.4083333333333334,,
2023-08-31 00:00:00+00:00,0.5750000000000001,0.375,0.375,,
2023-09-08 00:00:00+00:00,0.5333333333333333,0.3541666666666667,0.3541666666666667,,
2023-09-15 00:00:00+00:00,0.5333333333333333,0.3333333333333333,0.3333333333333333,,
2023-09-22 00:00:00+00:00,0.625,0.4083333333333334,0.4083333333333334,,
2023-09-29 00:00:00+00:00,0.6666666666666666,0.3666666666666667,0.3666666666666667,,
2023-10-06 00:00:00+00:00,0.7225,0.3541666666666667,0.3541666666666667,,
2023-11-03 00:00:00+00:00,1.375,0.9500000000000001,0.9500000000000001,,
2023-11-10 00:00:00+00:00,1.375,0.9500000000000001,0.9500000000000001,,
2023-11-17 00:00:00+00:00,2.9791666666666665,1.5104166666666667,1.5104166666666667,,
2023-11-24 00:00:00+00:00,2.375,1.2249999999999999,1.2249999999999999,,
2023-12-01 00:00:00+00:00,1.875,0.75,0.75,,
2023-12-08 00:00:00+00:00,1.4583333333333333,0.6770833333333334,0.6770833333333334,,
2023-12-15 00:00:00+00:00,1.125,0.5625,0.5625,,
2023-12-22 00:00:00+00:00,1.125,0.5625,0.5625,,
2023-12-28 00:00:00+00:00,1.1666666666666667,0.625,0.625,,
2024-01-05 00:00:00+00:00,1.1666666666666667,0.625,0.625,,
2024-01-11 00:00:00+00:00,0.75,0.4375,0.4375,,
2024-01-18 00:00:00+00:00,0.9691666666666667,0.3854166666666667,0.3854166666666667,,
2024-01-25 00:00:00+00:00,1.0,0.4583333333333333,0.4583333333333333,,
2024-01-26 00:00:00+00:00,0.9375,0.3125,0.3125,,
2024-01-31 00:00:00+00:00,1.4725000000000001,1.3195833333333333,1.3195833333333333,,
2024-02-09 00:00:00+00:00,2.0,1.125,1.125,,
2024-02-16 00:00:00+00:00,2.0,0.96875,1.0,,
2024-02-29 00:00:00+00:00,1.3333333333333333,1.0083333333333333,1.0083333333333333,,
2024-03-07 00:00:00+00:00,1.3333333333333333,1.0083333333333333,1.0083333333333333,,
2024-03-14 00:00:00+00:00,1.3833333333333335,0.9387500000000001,0.9387500000000001,,
2024-03-21 00:00:00+00:00,1.5833333333333333,1.0333333333333334,1.0333333333333334,,
2024-03-27 00:00:00+00:00,2.0,1.1058333333333332,1.1058333333333332,,
