dt,Alface Americana - Roça,Alface Crespa - Roça,Alface Lisa - Roça,Alface Americana - Atacado,Alface Crespa - Atacado,first_day_week,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)"
2019-07-28 00:00:00+00:00,0.75,0.4305555555555556,0.4794444444444445,,,2019-07-22 00:00:00+00:00,0.0,913.1773809523809,913.3630952380952,912.9833333333333,673.7831501831503,16.008333333333333,11.539880952380953,16.70654761904762,15.397023809523809,12.152380952380952,10.998214285714287,79.36904761904762,73.2797619047619,76.44642857142857,213.01785714285714,3.7041666666666666,1.0101190476190476
2019-08-04 00:00:00+00:00,0.75,0.3783333333333333,0.3933333333333333,,,2019-07-29 00:00:00+00:00,0.28690476190476194,910.7505952380952,910.9410714285715,910.5220238095238,508.9741071428571,15.64345238095238,12.098809523809523,16.235119047619047,15.087499999999999,12.59047619047619,11.694642857142858,84.01785714285714,79.08333333333333,81.60119047619048,178.58333333333334,3.370833333333333,0.8982142857142857
2019-08-11 00:00:00+00:00,0.6875,0.4038888888888888,0.415,,,2019-08-05 00:00:00+00:00,0.025,914.992857142857,915.2005952380953,914.8160714285715,644.9058608058608,16.031547619047622,13.038095238095238,16.642261904761906,15.40654761904762,13.53154761904762,12.59642857142857,86.38095238095238,81.125,83.79166666666667,206.70238095238096,3.1904761904761907,0.8172619047619049
2019-08-18 00:00:00+00:00,0.6041666666666666,0.3422222222222222,0.345,,,2019-08-12 00:00:00+00:00,0.5964285714285714,912.8369047619047,913.0720238095239,912.6404761904762,666.859043040293,14.769642857142859,10.260714285714286,15.432738095238093,14.117261904761904,10.908928571428572,9.710714285714285,80.28571428571429,74.05357142857143,77.0,177.38095238095238,4.082738095238095,1.1446428571428573
2019-08-25 00:00:00+00:00,0.6041666666666666,0.2916666666666667,0.2777777777777778,,,2019-08-19 00:00:00+00:00,0.17142857142857143,911.7785714285714,911.957738095238,911.5327380952381,321.8940705128205,13.570238095238096,12.758928571428571,13.961309523809524,13.273214285714285,13.108333333333333,12.448809523809524,96.05357142857143,93.66666666666667,95.0297619047619,148.2797619047619,1.5345238095238096,0.17202380952380952
2019-09-01 00:00:00+00:00,0.6041666666666666,0.2916666666666667,0.2777777777777778,,,2019-08-26 00:00:00+00:00,0.005952380952380952,911.1089285714285,911.3464285714286,910.9232142857143,688.3754120879121,16.008928571428573,12.427380952380954,16.675,15.426785714285714,12.926785714285714,11.952976190476189,83.68452380952381,77.44047619047619,80.70833333333333,189.73214285714286,2.8672619047619046,0.6470238095238096
2019-09-08 00:00:00+00:00,0.6041666666666666,0.2916666666666667,0.2777777777777778,,,2019-09-02 00:00:00+00:00,0.37857142857142856,911.7154761904762,911.9351190476191,911.4714285714286,573.700206043956,16.80595238095238,15.017857142857142,17.348809523809525,16.32857142857143,15.441666666666666,14.638690476190478,92.32738095238095,88.29761904761905,90.41666666666667,173.0952380952381,2.894047619047619,0.6071428571428571
2019-09-15 00:00:00+00:00,0.6041666666666666,0.2966666666666666,0.2983333333333333,,,2019-09-09 00:00:00+00:00,0.06547619047619048,909.4190476190475,909.6279761904761,909.229761904762,679.5367216117216,19.245238095238093,14.977976190476191,19.92083333333333,18.65059523809524,15.622619047619047,14.368452380952382,82.10714285714286,76.01785714285714,79.17261904761905,182.5595238095238,2.530357142857143,0.6095238095238096
2019-09-22 00:00:00+00:00,0.6041666666666666,0.2966666666666666,0.2983333333333333,,,2019-09-16 00:00:00+00:00,0.24523809523809526,906.492261904762,906.6898809523809,906.2738095238095,658.1955357142857,21.049404761904764,15.269642857142859,21.78392857142857,20.38452380952381,15.952976190476189,14.692261904761907,76.33333333333333,69.44047619047619,72.85714285714286,196.69642857142858,4.003571428571429,1.0077380952380952
2019-09-29 00:00:00+00:00,0.5075,0.2966666666666666,0.2983333333333333,,,2019-09-23 00:00:00+00:00,0.855952380952381,910.2767857142857,910.5220238095238,910.0785714285715,268.9346726190476,14.010119047619046,13.02857142857143,14.338690476190477,13.732142857142858,13.325,12.735119047619047,95.23214285714286,92.625,94.10119047619048,175.35714285714286,3.1440476190476194,0.6547619047619048
